Customer_ID,Customer_Name,Age,Gender,Annual_Income,Country,Purchase_Frequency,Loyalty_Status,Total_Spend,Customer_Satisfaction_Score
2278,Charlie,49,Male,100173.43713315274,UK,54,Bronze,49402.17529436971,7.51480304803407
2279,Eve,30,Female,59999.25264252052,Germany,19,Gold,76849.90870444894,6.6763419861727415
2280,Bob,30,Non-Binary,83808.77010355788,Germany,43,Gold,98694.68440138017,7.474322744110965
2281,Bob,59,Male,61879.335455635824,UK,53,Gold,19862.788134403752,5.331358586560981
2282,Eve,74,Male,138885.6711456371,Germany,19,Gold,89509.09406759703,7.636397146340305
2283,Eve,63,Male,64651.846653213004,Germany,35,Silver,31461.520686612777,6.8081781303194875
2284,David,23,Non-Binary,135988.7027049432,Germany,43,Silver,31112.24457022193,7.645580779447835
2285,Charlie,52,Female,64912.05390359427,Germany,29,Bronze,20247.074254059156,1.119392385033858
2286,Charlie,22,Non-Binary,87463.72663894689,Australia,90,Bronze,65052.54335454168,9.907458409417476
2287,Eve,32,Male,63469.6042035718,Japan,36,Silver,88878.51803216578,5.929907313812658
2288,David,40,Female,142943.91261537911,Germany,92,Bronze,59398.743836811904,7.170833218252256
2289,Alice,42,Female,29979.096290122536,UK,13,Gold,83147.85559892011,3.8982324157284913
2290,Bob,68,Female,78984.58191794872,India,68,Bronze,50841.29764551124,7.516962906943497
2291,David,54,Male,142439.6764870615,India,95,Gold,98067.9642846394,8.710277426049352
2292,Charlie,37,Male,74417.53677385408,Australia,64,Silver,78281.3026013665,2.2753629684689507
2293,Eve,18,Female,100022.24990211822,India,25,Gold,53947.72720825254,2.0613378094770587
2294,Eve,28,Non-Binary,84677.14151750201,India,77,Gold,48349.154810867156,5.090098789323544
2295,Charlie,50,Male,89659.20275036008,Australia,20,Silver,94257.48756350584,1.6736672988093368
2296,David,58,Non-Binary,100592.46462565422,USA,43,Gold,29524.762157153906,5.591409991631085
2297,Charlie,77,Male,24041.405819181935,UK,44,Bronze,53869.396672757626,7.923162134369888
2298,David,28,Non-Binary,76491.86259058552,Japan,1,Bronze,52586.17541616689,3.7931165494509376
2299,Eve,43,Female,44666.77427029563,UK,98,Silver,94259.20783815588,3.207210328954379
2300,Bob,55,Female,51466.37584049719,USA,84,Bronze,7479.418095244675,4.275788391097383
2301,Eve,60,Female,71666.83064338719,Australia,5,Bronze,,7.176864246821902
2302,Eve,34,Female,103134.21642645926,UK,45,Gold,81243.30437632377,5.6346263195430994
2303,Bob,30,Non-Binary,58598.836364090035,UK,70,Bronze,8713.177134243673,8.28938806516816
2304,Charlie,68,Female,62880.82756530771,Germany,79,Silver,38386.71546444154,5.849685205823211
2305,Bob,24,Non-Binary,56872.87525263305,India,68,Gold,20152.876692386413,2.9468361380358576
2306,Charlie,25,Male,54042.66951028692,Australia,1,Bronze,96212.34373709887,5.115176684203005
2307,Bob,31,Non-Binary,122826.6566359754,Australia,66,Bronze,34720.03563427759,3.0198733771570874
2308,Charlie,74,Male,82742.21261643987,Japan,41,Bronze,71498.21514381973,7.815363708767709
2309,Charlie,69,Male,,Australia,11,Gold,78469.41496516242,9.055969872976913
2310,David,25,Female,143146.0508713429,Germany,20,Gold,3182.478940566591,5.286789041343731
2311,Alice,26,Non-Binary,67646.30349663703,Germany,15,Bronze,71056.85090768096,7.4181984945747255
2312,Eve,30,Male,147473.12319527645,UK,63,Bronze,18140.03627855512,2.546556609072654
2313,Alice,33,Female,45818.7686915206,India,77,Silver,37307.171234511334,9.068957297601239
2314,Charlie,60,Female,79481.09576682324,Japan,37,Silver,69308.99390643135,1.991902936641863
2315,Charlie,29,Female,70140.40463088317,USA,65,Silver,29432.48363916797,9.940906656922797
2316,Bob,43,Non-Binary,60296.00235447398,UK,53,Gold,90312.480850194,9.349106222566965
2317,Charlie,73,Male,54719.61031253486,UK,73,Silver,81010.53876962158,7.445770009486921
2318,Eve,59,Male,127482.03204876138,USA,51,Bronze,78921.60621391887,8.053611611936056
2319,Charlie,22,Female,86532.2477106079,Germany,33,Gold,63493.827637622395,7.2552241639446695
2320,Alice,27,Female,23129.77095651131,Japan,71,Bronze,6039.26129848521,4.757321656176942
2321,Bob,70,Female,72866.96727721638,India,15,Bronze,25532.153652238427,5.167710361373466
2322,Alice,47,Male,81153.85260954179,India,34,Silver,95405.21199201621,1.5182646566853013
2323,Bob,38,Female,37280.38318877865,India,30,Silver,,8.595082675226127
2324,Eve,19,Female,130843.09103614854,UK,78,Silver,43672.52692675937,2.2539788516974615
2325,Eve,67,Male,62082.202622129786,UK,44,Bronze,6211.905641465122,1.191508872636792
2326,Eve,41,Female,121929.59469648894,India,86,Silver,61714.998168037564,8.090998253398764
2327,Eve,73,Non-Binary,135443.74515737809,UK,15,Gold,47668.26523530865,5.763424055539389
2328,Eve,77,Female,65220.990549396316,Australia,1,Silver,,3.598300251838851
2329,Bob,66,Non-Binary,,USA,83,Bronze,29755.050788495686,2.2659088722096787
2330,Eve,78,Non-Binary,147249.37108917584,Japan,76,Gold,99540.35349117628,3.9923127347413234
2331,Alice,39,Non-Binary,78408.70945490318,Australia,98,Gold,47694.2304864234,7.965653313403715
2332,David,31,Male,84738.15435023046,Germany,85,Gold,67971.27460468441,8.961814783350192
2333,Bob,43,Female,50315.556361742405,Germany,61,Gold,25734.271239950354,3.3084389321099676
2334,Bob,40,Male,133593.17344905512,Australia,71,Bronze,8221.274614671063,8.71496111462951
2335,Eve,49,Male,27844.817399143976,USA,31,Gold,88863.42569112674,6.1595798499745955
2336,Charlie,66,Non-Binary,68275.36041796542,Germany,67,Bronze,48151.63132824201,1.7034510667847687
2337,Bob,20,Male,40551.31844996469,UK,29,Bronze,54916.01777209205,9.706783698807623
2338,Alice,79,Female,39537.932545613374,USA,69,Silver,51438.08028080779,7.529082831783529
2339,Bob,44,Male,136401.40375927865,Japan,34,Gold,94526.56038244658,6.2396973285228485
2340,Eve,56,Male,53020.56302480438,Germany,73,Bronze,37026.565870490456,8.059290159274335
2341,Charlie,45,Female,54029.35694733772,UK,3,Bronze,23809.461471460854,9.097302058629447
2342,Alice,22,Non-Binary,74914.95996661052,UK,3,Gold,77452.07198240631,1.694033354442635
2343,Eve,39,Non-Binary,103855.64850989915,Germany,29,Silver,96141.65540645375,6.377150909465828
2344,Bob,55,Female,98279.82928293217,UK,87,Silver,68050.92959708947,7.650613416719939
2345,Alice,39,Non-Binary,37994.208577182406,USA,49,Gold,16563.3761246495,8.765616875914413
2346,David,75,Non-Binary,118235.72182116231,USA,74,Silver,52392.824110456335,6.106475952437674
2347,Charlie,32,Female,,Australia,39,Bronze,97629.43513728003,7.768305507092497
2348,Charlie,62,Non-Binary,25310.506838596983,Germany,34,Silver,83570.86793059629,2.940568735032949
2349,Bob,76,Female,76373.5563050531,Australia,35,Gold,9808.572885992142,4.822528657707987
2350,David,37,Male,146320.4346619763,India,17,Bronze,,3.698062415980774
2351,Bob,26,Female,20493.90283427457,India,45,Bronze,,1.3342578879473967
2352,Bob,38,Female,110715.33056439074,UK,66,Gold,61974.11587257554,8.644175940514684
2353,Alice,50,Male,23294.33332800428,Australia,84,Bronze,18432.850905258194,4.946099570094878
2354,Eve,29,Female,145672.09868733838,UK,87,Silver,6783.161489094996,5.864112856205962
2355,Bob,66,Female,28066.962791581544,UK,15,Silver,61128.38027475512,3.4519845997433776
2356,Alice,79,Male,86880.26176725916,Australia,99,Bronze,269846.4778024217,8.077424612682728
2357,David,55,Male,141123.5634557052,USA,90,Silver,60416.245302352145,3.0246475990193074
2358,Alice,53,Female,148515.2815745984,UK,71,Gold,21111.840752391054,5.365674706899243
2359,Charlie,39,Female,,USA,7,Bronze,48377.95176385763,1.2162952671893927
2360,Alice,25,Non-Binary,20817.191630064466,Australia,89,Silver,27015.669875357784,9.615634821568333
2361,Charlie,75,Non-Binary,25036.472885633808,UK,49,Silver,47655.863332652836,7.909878313359285
2362,Bob,59,Male,102857.5175190111,UK,13,Bronze,31467.878741568347,8.601571969364903
2363,Eve,36,Non-Binary,36032.191655499446,India,29,Gold,81488.18514660055,5.529550794639294
2364,Charlie,63,Female,52740.694924554475,Japan,54,Gold,84309.24062596842,1.6077458046498485
2365,David,64,Non-Binary,44548.39245505144,Australia,57,Gold,11764.532710242713,7.29811573034176
2366,Bob,74,Non-Binary,53619.315874351254,USA,6,Silver,25465.738975974815,2.225510117086234
2367,Eve,36,Male,137628.45494405716,USA,79,Gold,,9.035816130132488
2368,Bob,34,Male,128088.06791966647,Australia,34,Silver,4700.695380470627,6.083771812865863
2369,Alice,24,Female,98863.18384399415,USA,56,Silver,34593.40125870318,8.80021008539628
2370,Charlie,28,Female,70719.58023352793,UK,89,Silver,35260.18391543955,5.656800425159648
2371,Eve,38,Female,42189.67083379267,Australia,33,Gold,16206.559854336107,4.3062883135872205
2372,Eve,70,Male,130255.54122316837,UK,30,Bronze,89136.06091847041,9.82655209484197
2373,David,65,Female,89556.69130595427,Australia,54,Silver,10890.668119644411,9.584323396519611
2374,Bob,71,Male,97423.96917566552,Japan,59,Silver,37107.232865428625,1.6756991646407355
2375,Bob,23,Male,100441.87498955891,Australia,79,Bronze,95166.78724567438,6.836475045169311
2376,Alice,18,Non-Binary,116582.9310263002,USA,24,Silver,,3.8671467331554146
2377,Charlie,73,Female,122039.76446836331,Germany,93,Silver,85775.30419532895,2.2007929016995456
2378,Alice,55,Female,48609.162233040806,UK,41,Gold,70140.71309284987,4.8582092270058554
2379,Eve,71,Female,36066.32069549036,Japan,93,Bronze,,7.7170792981832985
2380,Charlie,59,Female,112016.61596492029,USA,9,Silver,48520.530101973134,4.538565774247482
2381,Alice,31,Female,30036.764890079714,UK,18,Bronze,64384.55333808268,8.956232947215863
2382,Eve,56,Non-Binary,137380.8657925204,India,61,Gold,64130.70749929269,3.1174889467567026
2383,Alice,37,Non-Binary,95976.29114601776,Japan,87,Silver,68512.02961689989,7.828908960169455
2384,Alice,51,Non-Binary,64167.9383518932,India,75,Gold,34534.52436520244,8.925667461651098
2385,Eve,55,Non-Binary,61766.312505335394,India,4,Bronze,33106.55690493253,2.6042563718403473
2386,David,39,Non-Binary,47100.929651519415,Germany,73,Silver,76774.26804516895,7.907283436332174
2387,Bob,72,Female,64961.875577155566,Germany,86,Gold,58165.96025462857,6.237621149190197
2388,Alice,74,Male,79756.88072575282,UK,40,Bronze,55251.24282995104,6.492063090660432
2389,Eve,55,Non-Binary,55548.71817935692,Japan,22,Silver,25489.82928480024,8.154625470257077
2390,Eve,32,Non-Binary,124054.8364813876,Germany,13,Gold,70675.49233291365,2.9817975087436515
2391,Bob,78,Non-Binary,80847.09197427104,Japan,49,Silver,41501.868311365295,4.967607145533462
2392,Bob,76,Male,36798.87295969059,Australia,9,Bronze,69833.019165183,5.456774334176946
2393,David,23,Non-Binary,130232.89152948456,Japan,77,Gold,29880.032300502266,5.390070034570192
2394,Alice,71,Male,37598.76572082228,UK,12,Silver,64759.91462523572,9.042018241438106
2395,David,57,Female,148580.8576394387,USA,43,Bronze,6408.050327628528,9.599523519789713
2396,Bob,58,Female,69202.22793938647,India,73,Gold,97065.58143352765,2.526677289444015
2397,Bob,57,Non-Binary,112315.3340250313,UK,60,Silver,3627.395685518821,9.5963958722603
2398,David,46,Male,41481.83966324963,Japan,63,Gold,49286.88032048739,3.405484667571225
2399,Charlie,57,Non-Binary,99782.81777366016,USA,16,Gold,94364.34810495238,2.4135480650146857
2400,Eve,37,Male,145748.47439340007,India,59,Silver,85459.0394679424,5.036683768397554
2401,Eve,51,Non-Binary,62704.600310109985,Japan,19,Silver,79585.41675361773,3.473569610651893
2402,Bob,72,Male,32316.349918275286,Australia,2,Gold,1820.146495333824,9.85305870965782
2403,Eve,31,Male,98174.04189556427,Japan,71,Bronze,63959.26217501696,8.58531849368805
2404,Charlie,21,Male,98913.06723251549,USA,72,Bronze,12266.129803891785,4.075161301195194
2405,Alice,46,Female,135419.8899396939,UK,86,Silver,78707.05348066679,2.4006300343853475
2406,Charlie,26,Non-Binary,112592.44990632466,USA,63,Bronze,95351.82089255891,1.90154371793477
2407,Bob,61,Male,24417.718466999017,Germany,47,Silver,,4.949052466954074
2408,Bob,28,Non-Binary,31721.329624423444,India,14,Bronze,,9.445330617885256
2409,Bob,41,Non-Binary,33104.06537752514,Australia,46,Bronze,27354.43221383115,7.425586388357494
2410,Charlie,37,Male,34825.11410499292,India,77,Bronze,52414.949231769555,2.865777234630052
2411,Eve,79,Male,103930.63692114071,India,2,Bronze,58423.92745646513,7.467737756849104
2412,Charlie,68,Male,118303.80905333628,Australia,45,Silver,83431.36311409532,6.436912567746473
2413,Alice,40,Female,145691.4942613205,USA,82,Bronze,67140.2308505535,7.008190226539259
2414,David,74,Female,52716.802898782465,USA,68,Gold,15515.57452244077,3.5557897578655693
2415,Bob,62,Male,148881.62413613894,UK,96,Silver,13029.925017979238,6.247422724395436
2416,David,66,Female,113705.3786068388,Australia,98,Silver,19307.123231869024,9.769366463297013
2417,Bob,77,Female,99975.25060477866,Australia,25,Silver,71163.43096742251,4.618876228165219
2418,Charlie,61,Female,34953.068499005836,USA,47,Gold,70974.12445532075,7.210769615477105
2419,Eve,39,Male,100058.92369652551,Japan,56,Gold,57410.568663104044,9.079029799585298
2420,Bob,74,Non-Binary,116209.81951978279,India,55,Gold,30856.546056058807,7.2114855546959005
2421,Charlie,24,Male,49178.32588620874,India,71,Silver,30782.459333482224,2.779551020752164
2422,Alice,27,Male,141544.20908774307,USA,21,Gold,27211.63175079295,3.835516043040225
2423,David,59,Female,109215.3318061984,Australia,91,Gold,79495.13681607561,7.690676053521054
2424,Alice,71,Male,50136.74468801048,Germany,70,Bronze,66228.61783157392,8.571907790418962
2425,Eve,52,Non-Binary,59008.498186038596,UK,47,Gold,42310.172055359064,5.832257191173528
2426,Eve,65,Female,61189.47093812421,Japan,1,Bronze,3539.503018078713,8.471192710675567
2427,Eve,55,Non-Binary,68820.64672874706,Australia,49,Silver,81416.1358713071,5.947994882099739
2428,Eve,18,Non-Binary,142133.16985555756,Australia,65,Silver,4405.746178640029,8.770309594717562
2429,Alice,19,Non-Binary,44785.052324989636,India,4,Silver,35377.83582856707,7.248848933053419
2430,Eve,51,Non-Binary,41729.33065609477,Australia,79,Silver,1964.6686986792338,7.259704444699725
2431,Charlie,21,Female,115341.79493763932,USA,2,Silver,22166.297176376684,7.00389512042567
2432,Eve,41,Male,108583.38089599881,Japan,77,Gold,87564.92101925299,8.13152001802915
2433,Bob,51,Male,80463.32252531467,Japan,10,Silver,86354.54305934205,1.2632987760146512
2434,Eve,70,Non-Binary,136569.88267768998,Australia,19,Silver,15036.936600800991,7.732811136080012
2435,Bob,32,Male,25547.84330525111,USA,93,Gold,93500.86895861149,6.862139799950912
2436,Alice,76,Female,142134.42849060177,India,26,Gold,88848.18440101128,8.631790751884726
2437,Charlie,42,Female,40556.245294900844,UK,87,Bronze,99093.29125915724,6.043506249153271
2438,Alice,39,Non-Binary,69128.5644640546,Australia,72,Silver,9429.73928009171,5.6884972785238626
2439,Bob,75,Non-Binary,146559.67767281373,India,85,Silver,67667.10232953714,9.76600536026148
2440,Alice,41,Female,35139.16629090724,Japan,15,Silver,35208.93735406219,4.238003443970324
2441,Alice,36,Male,95112.86208799941,USA,21,Bronze,42202.68193603521,8.770237739538153
2442,Bob,39,Non-Binary,133400.9519722675,Japan,76,Gold,44142.623302654196,6.894802967514406
2443,Bob,63,Male,125256.95920487908,Australia,40,Gold,95750.21818941196,2.280039147489975
2444,Alice,32,Male,85263.97183709836,India,63,Gold,39517.897094542874,4.383137174719764
2445,David,47,Non-Binary,118603.24854113472,Germany,13,Silver,63612.45578813175,1.9891140299193193
2446,Charlie,40,Male,46820.85861781286,Japan,35,Silver,33584.67041525363,9.405316347901794
2447,David,21,Male,100175.50223583778,UK,22,Bronze,63941.41612598914,5.85011209725257
2448,Charlie,67,Female,38959.551110806606,Japan,91,Bronze,69988.68797727469,8.305490850649363
2449,David,31,Female,142566.31505452003,India,32,Bronze,29602.113155124964,1.01487099286097
2450,Bob,54,Non-Binary,32633.522001863385,Australia,98,Gold,69212.06383399022,5.807375284050649
2451,Alice,31,Non-Binary,132942.39054875306,India,80,Bronze,84020.14350347396,2.0602082717553367
2452,David,71,Female,145026.19369821507,Australia,74,Silver,87119.22330977515,3.8121283904772785
2453,Eve,68,Non-Binary,119659.09691322705,Australia,79,Bronze,55291.09628996093,8.21924433822546
2454,David,73,Female,32255.773391627317,Japan,88,Silver,37625.428390835885,2.7458187888458423
2455,David,33,Female,26995.959136380876,USA,57,Bronze,47210.74361112556,2.1906932310872493
2456,Eve,50,Female,68154.14235257464,UK,13,Silver,48244.300360115594,3.587091526535577
2457,Charlie,61,Non-Binary,141713.69289277954,India,36,Silver,31677.014246671264,9.863018083544048
2458,Charlie,54,Female,99694.79800233826,Germany,76,Silver,22890.234953159557,6.917063465229412
2459,Bob,27,Female,77416.62646838714,India,1,Bronze,72360.01070646863,4.350084077237713
2460,Eve,45,Male,,Germany,42,Gold,33623.03687570465,7.664745202335279
2461,Alice,53,Female,124611.85328012747,UK,70,Silver,84774.61858248642,7.612213019513199
2462,Alice,64,Female,60977.50608424405,USA,11,Gold,35451.60048287386,3.5307537392923534
2463,Bob,45,Female,68288.58262680258,India,14,Bronze,56093.919569328915,4.2233475523735216
2464,Charlie,39,Non-Binary,77223.45300894187,USA,28,Bronze,5521.99139266948,3.9469981025755203
2465,Charlie,78,Male,34853.83924720098,USA,29,Silver,5492.895860523558,8.284131008455123
2466,Eve,78,Male,51539.43253812687,Germany,81,Gold,64941.45404692496,8.255921513026523
2467,Eve,30,Male,20306.767715857823,Germany,15,Gold,91259.36358974461,6.799998220549711
2468,Charlie,24,Non-Binary,116118.64121993803,UK,58,Bronze,85101.57838108295,5.085467483247717
2469,Alice,73,Male,82406.52731653597,USA,74,Gold,14948.45355478454,7.9046982525300695
2470,Charlie,76,Non-Binary,60131.78297391401,Australia,53,Gold,50463.305489110586,2.6497042851571804
2471,David,34,Male,84828.44649343762,USA,45,Gold,85916.53609151681,4.871555671897508
2472,Eve,77,Male,37609.100970898406,Japan,76,Gold,95850.75469219098,9.585726799380856
2473,Charlie,22,Female,61878.79953752879,Japan,86,Gold,90707.47546857214,2.931845473066123
2474,David,76,Non-Binary,88425.59396121994,Japan,59,Silver,38430.69553640674,3.8077106649905272
2475,Charlie,42,Male,120831.11604465941,UK,75,Bronze,20950.850786317897,1.7299766972414814
2476,Alice,22,Male,96858.5743411646,Australia,59,Gold,45372.399590479836,8.073154268747947
2477,Eve,37,Female,123525.19608814533,UK,60,Gold,15954.64172043126,2.293247340688497
